gid,year,pop_gpw_sum
"189967","2010","2616096.2"
"189968","2010","2664257.8"
"189969","2010","198587.27"
"189970","2010","133311.14"
"189971","2010","142706.78"
"189972","2010","297235.6"
"189973","2010","525203.75"
"189974","2010","245629.28"
"189975","2010","114492.41"
"189976","2010","78025.4"
"189977","2010","52783.016"
"189978","2010","116032.85"
"189979","2010","284032.6"
"189980","2010","245320.58"
"189981","2010","135.47742"
"190000","2010","369.57397"
"190001","2010","53970.523"
"190002","2010","338035.6"
"190003","2010","11645.119"
"190007","2010","643.5963"
"190192","2010","13405.484"
"190193","2010","14324.288"
"190194","2010","77574.46"
"190195","2010","168340.28"
"190196","2010","3681.0034"
"190197","2010","57834.035"
"190198","2010","3204.1428"
"190199","2010","4075.64"
"190200","2010","2148.9014"
"190201","2010","325.06882"
"190202","2010","255.43542"
"190203","2010","228.16722"
"190204","2010","191.30733"
"190205","2010","139.41745"
"190206","2010","158.68945"
"190207","2010","517.5602"
"190208","2010","517.5602"
"190209","2010","517.5602"
"190210","2010","528.0219"
"190211","2010","3291.7434"
"190212","2010","7146.7837"
"190213","2010","8791.407"
"190214","2010","1722.3492"
"190215","2010","3092.4348"
"190216","2010","5473.292"
"190217","2010","14102.792"
"190218","2010","6006.6846"
"190219","2010","733.08405"
"190220","2010","1156.6904"
"190221","2010","635.82715"
"190222","2010","719.4617"
"190223","2010","768.6597"
"190224","2010","352.45108"
"190225","2010","108.43098"
"190226","2010","120.34676"
"190227","2010","383.8152"
"190228","2010","316.47412"
"190229","2010","426.9547"
"190230","2010","2786.444"
"190231","2010","6508.6875"
"190232","2010","11104.892"
"190233","2010","770.96265"
"190234","2010","2301.5466"
"190235","2010","12002.095"
"190236","2010","1529.8163"
"190237","2010","417.92554"
"190238","2010","433.96744"
"190239","2010","425.2721"
"190240","2010","1081.2013"
"190241","2010","2118.8042"
"190242","2010","1991.6736"
"190243","2010","7163.9536"
"190244","2010","6179.7505"
"190245","2010","10986.628"
"190246","2010","42271.867"
"190247","2010","17443.182"
"190248","2010","72329.195"
"190249","2010","13843.8545"
"190250","2010","20815.336"
"190251","2010","27646.48"
"190252","2010","28520.805"
"190253","2010","91833.055"
"190254","2010","27735.85"
"190255","2010","49898.105"
"190256","2010","85097.73"
"190257","2010","114851.77"
"190258","2010","38317.207"
"190259","2010","56118.637"
"190260","2010","29727.71"
"190261","2010","62011.57"
"190262","2010","275876.03"
"190263","2010","143150.22"
"190264","2010","999570.7"
"190265","2010","1249316.1"
"190266","2010","0"
"190267","2010","7132.5522"
"190268","2010","129468.35"
"190269","2010","284010.28"
"190270","2010","157333"
"190271","2010","80521.984"
"190272","2010","182817.05"
"190273","2010","447308.75"
"190274","2010","2367256"
"190275","2010","633082"
"190276","2010","73575.26"
"190277","2010","11917.092"
"190278","2010","0"
"190279","2010","0"
"190280","2010","193493.11"
"190281","2010","53037.883"
"190282","2010","123259.914"
"190283","2010","50765.105"
"190284","2010","61721.99"
"190285","2010","49470.2"
"190286","2010","68079.14"
"190287","2010","151715.92"
"190288","2010","161990.2"
"190289","2010","162059.45"
"190290","2010","57855.305"
"190291","2010","26489.123"
"190292","2010","43236.695"
"190293","2010","125131.27"
"190294","2010","107954.97"
"190295","2010","547034.2"
"190296","2010","206788.16"
"190297","2010","652139.9"
"190298","2010","2423788"
"190299","2010","530996.3"
"190300","2010","5040.074"
"190423","2010","618048.5"
"190424","2010","113299.9"
"190425","2010","178740.38"
"190426","2010","37023.67"
"190427","2010","42871.312"
"190428","2010","33425.43"
"190429","2010","66971.195"
"190430","2010","20890.57"
"190431","2010","43214.8"
"190432","2010","19232.752"
"190433","2010","173476.22"
"190434","2010","14751.358"
"190435","2010","66890.31"
"190436","2010","156937.66"
"190437","2010","142187.7"
"190438","2010","28651.637"
"190439","2010","13538.984"
"190440","2010","54639.043"
"190441","2010","24794.455"
"190442","2010","14366.67"
"190443","2010","33692.082"
"190444","2010","97277.71"
"190445","2010","98415.61"
"190446","2010","155218.34"
"190447","2010","75529.26"
"190458","2010","15282.56"
"190459","2010","36239.42"
"190460","2010","9879.59"
"190463","2010","22494.99"
"190464","2010","134555.86"
"190465","2010","550742.06"
"190466","2010","395099.8"
"190467","2010","145922.58"
"190468","2010","155080.36"
"190469","2010","478644.78"
"190470","2010","100736.03"
"190471","2010","248.63419"
"190477","2010","1681.574"
"190478","2010","41354.918"
"190479","2010","101183.7"
"190480","2010","145042.02"
"190481","2010","165839.16"
"190482","2010","521314.5"
"190483","2010","615036.5"
"190484","2010","377751.9"
"190485","2010","139577.58"
"190486","2010","102137.17"
"190487","2010","168785.17"
"190488","2010","143636.22"
"190489","2010","225969.88"
"190490","2010","444858.5"
"190491","2010","118047.23"
"190492","2010","185809.33"
"190493","2010","99975.1"
"190494","2010","63631.49"
"190495","2010","85177.34"
"190496","2010","33143.31"
"190497","2010","175.66058"
"190507","2010","769.68787"
"190508","2010","94.784584"
"190510","2010","2036.6975"
"190511","2010","1989.3862"
"190524","2010","263410.28"
"190525","2010","227468.55"
"190526","2010","407287.38"
"190527","2010","191449.4"
"190528","2010","112140.445"
"190529","2010","72480.93"
"190530","2010","27801.67"
"190531","2010","56668.047"
"190532","2010","63586.258"
"190533","2010","39951.566"
"190534","2010","47150.87"
"190535","2010","95417.305"
"190536","2010","94042.695"
"190537","2010","137003.8"
"190545","2010","51.71909"
"190546","2010","942.48114"
"190547","2010","1123.5895"
"190548","2010","1392.4663"
"190549","2010","1894.1704"
"190550","2010","1195.8043"
"190551","2010","961.39044"
"190552","2010","961.54987"
"190553","2010","1791.293"
"190554","2010","1791.3159"
"190555","2010","1832.4628"
"190556","2010","23614.576"
"190557","2010","57180.594"
"190558","2010","68271.08"
"190559","2010","188582.5"
"190560","2010","403440.9"
"190561","2010","125892.266"
"190562","2010","23853.807"
"190563","2010","23835.035"
"190564","2010","42802.348"
"190565","2010","1032.598"
"190566","2010","983.3533"
"190567","2010","1017.7134"
"190568","2010","35509.246"
"190569","2010","1425.6862"
"190570","2010","2052.1602"
"190571","2010","2052.1602"
"190572","2010","2052.1602"
"190573","2010","6259.3833"
"190574","2010","8302.3545"
"190575","2010","12448.338"
"190576","2010","14545.002"
"190577","2010","17525.541"
"190578","2010","55915.46"
"190579","2010","169089.78"
"190580","2010","420905.75"
"190581","2010","68426.69"
"190582","2010","60198.207"
"190583","2010","41594.164"
"190584","2010","16646.912"
"190585","2010","18210.32"
"190586","2010","18710.982"
"190587","2010","16440.008"
"190588","2010","36510.82"
"190589","2010","49003.484"
"190590","2010","44135.508"
"190591","2010","26984.99"
"190592","2010","15675.986"
"190593","2010","35171.18"
"190594","2010","4888.9077"
"190595","2010","3596.0125"
"190596","2010","7443.819"
"190597","2010","37290.402"
"190598","2010","8674.244"
"190599","2010","11694.141"
"190600","2010","7566.5215"
"190601","2010","28928.064"
"190602","2010","38116.902"
"190603","2010","31929.08"
"190604","2010","31622.111"
"190605","2010","31586.305"
"190606","2010","33716.074"
"190607","2010","65057.816"
"190608","2010","61304.04"
"190609","2010","16369.56"
"190610","2010","16052.656"
"190611","2010","56942.586"
"190612","2010","77749.22"
"190613","2010","70724.41"
"190614","2010","50378.97"
"190615","2010","20241.371"
"190616","2010","13920.523"
"190617","2010","16409.154"
"190618","2010","24875.328"
"190619","2010","45107.652"
"190620","2010","17290.318"
"190621","2010","13778.643"
"190622","2010","13778.643"
"190623","2010","13780.05"
"190624","2010","13935.174"
"190625","2010","13973.496"
"190626","2010","13973.496"
"190627","2010","13973.496"
"190628","2010","13973.496"
"190629","2010","13973.496"
"190630","2010","13973.496"
"190631","2010","13973.496"
"190632","2010","13960.346"
"190633","2010","2421.7224"
"190634","2010","603.545"
"190635","2010","615.9518"
"190636","2010","864.8611"
"190637","2010","907.0033"
"190638","2010","907.0033"
"190639","2010","907.0033"
"190640","2010","907.0033"
"190641","2010","907.0033"
"190642","2010","867.8818"
"190643","2010","907.0033"
"190644","2010","891.50146"
"190645","2010","803.18384"
"190646","2010","720.3439"
"190647","2010","739.45"
"190648","2010","743.3822"
"190649","2010","743.3822"
"190650","2010","743.3822"
"190651","2010","743.3822"
"190652","2010","750.12885"
"190653","2010","1594.2734"
"190654","2010","2880.291"
"190655","2010","5792.396"
"190656","2010","12283.169"
"190657","2010","13064.699"
"190658","2010","12563.37"
"190659","2010","12476.689"
"190660","2010","11697.16"
"190661","2010","11794.175"
"190662","2010","12830.229"
"190663","2010","14912.359"
"190664","2010","14912.359"
"190665","2010","14902.3955"
"190666","2010","15485.44"
"190667","2010","44388.742"
"190668","2010","45973.117"
"190669","2010","49743.816"
"190670","2010","72239.555"
"190671","2010","49706.43"
"190672","2010","38692.53"
"190673","2010","53353.164"
"190674","2010","77468.25"
"190675","2010","101160.9"
"190676","2010","107210.74"
"190677","2010","340052.7"
"190678","2010","350856.78"
"190679","2010","309055.16"
"190680","2010","200197.86"
"190681","2010","175088.84"
"190682","2010","210767.75"
"190683","2010","238792.27"
"190684","2010","1002359.3"
"190685","2010","324986.53"
"190686","2010","367481.97"
"190687","2010","1402544.1"
"190688","2010","2160463.8"
"190689","2010","292213.78"
"190690","2010","180079.66"
"190691","2010","273554.8"
"190692","2010","284029.53"
"190693","2010","283869.75"
"190694","2010","304510.16"
"190695","2010","140465.89"
"190696","2010","100276.76"
"190697","2010","64225.79"
"190698","2010","72784.69"
"190699","2010","173046.31"
"190700","2010","388705.3"
"190701","2010","226448.34"
"190702","2010","39197.76"
"190719","2010","2472.3728"
"190720","2010","9411.571"
"190721","2010","34233.293"
"190722","2010","100015.125"
"190723","2010","71908.74"
"190724","2010","0"
"190725","2010","9308.634"
"190726","2010","29115.953"
"190727","2010","20102.715"
"190911","2010","89.7571"
"190912","2010","8830.512"
"190913","2010","6404.61"
"190914","2010","25503.154"
"190915","2010","13544.102"
"190916","2010","2985.405"
"190917","2010","2364.087"
"190918","2010","1618.8105"
"190919","2010","442.03192"
"190920","2010","299.5388"
"190921","2010","280.29294"
"190922","2010","239.98392"
"190923","2010","225.58984"
"190924","2010","180.92218"
"190925","2010","138.30696"
"190926","2010","157.41876"
"190927","2010","513.43774"
"190928","2010","674.22485"
"190929","2010","2059.9148"
"190930","2010","1323.4391"
"190931","2010","43259.086"
"190932","2010","55874.902"
"190933","2010","35438.51"
"190934","2010","5375.1304"
"190935","2010","8719.813"
"190936","2010","80308.12"
"190937","2010","5060.7437"
"190938","2010","4540.245"
"190939","2010","7400.8105"
"190940","2010","1588.5345"
"190941","2010","1054.426"
"190942","2010","1791.8599"
"190943","2010","11106.12"
"190944","2010","1019.28174"
"190945","2010","182.45435"
"190946","2010","108.668495"
"190947","2010","4298.7676"
"190948","2010","68648"
"190949","2010","3918.148"
"190950","2010","8559.521"
"190951","2010","1140.2181"
"190952","2010","937.9498"
"190953","2010","674.64954"
"190954","2010","5353.7476"
"190955","2010","4880.1636"
"190956","2010","3805.9067"
"190957","2010","1640.3917"
"190958","2010","1456.926"
"190959","2010","1644.3011"
"190960","2010","1421.0503"
"190961","2010","1759.254"
"190962","2010","2271.3403"
"190963","2010","4124.1226"
"190964","2010","6048.353"
"190965","2010","10546.786"
"190966","2010","27219.195"
"190967","2010","28331.584"
"190968","2010","84260.984"
"190969","2010","19865.135"
"190970","2010","25370.957"
"190971","2010","13912.606"
"190972","2010","35616.242"
"190973","2010","18629.824"
"190974","2010","19683.959"
"190975","2010","29938.547"
"190976","2010","82030.38"
"190977","2010","28919.016"
"190978","2010","23147.223"
"190979","2010","74820.35"
"190980","2010","40392.273"
"190981","2010","51720.473"
"190982","2010","174342.39"
"190983","2010","146215.64"
"190984","2010","317452.4"
"190985","2010","507498.78"
"190986","2010","0"
"190987","2010","0"
"190988","2010","132119.03"
"190989","2010","534952.56"
"190990","2010","107648.89"
"190991","2010","296101.97"
"190992","2010","201842.66"
"190993","2010","380876.6"
"190994","2010","1035093.3"
"190995","2010","483189.72"
"190996","2010","160434.31"
"190997","2010","47033.31"
"190998","2010","342533.97"
"190999","2010","64291.06"
"191000","2010","59054.492"
"191001","2010","29510.035"
"191002","2010","122645.88"
"191003","2010","854191.94"
"191004","2010","76537.5"
"191005","2010","95010.8"
"191006","2010","95475.75"
"191007","2010","111429.29"
"191008","2010","120328.72"
"191009","2010","60375.27"
"191010","2010","51063.195"
"191011","2010","44185.145"
"191012","2010","95213.125"
"191013","2010","645227.5"
"191014","2010","96573.41"
"191015","2010","78935.48"
"191016","2010","123668.97"
"191017","2010","314975.62"
"191018","2010","1075475.9"
"191019","2010","358191.62"
"191142","2010","47219.02"
"191143","2010","300239.12"
"191144","2010","132396.94"
"191145","2010","89286.555"
"191146","2010","46386.45"
"191147","2010","64604.734"
"191148","2010","34709.39"
"191149","2010","182346.19"
"191150","2010","22228.596"
"191151","2010","20879.316"
"191152","2010","26446.1"
"191153","2010","9672.533"
"191154","2010","30372.47"
"191155","2010","275798.38"
"191156","2010","68187.2"
"191157","2010","314505.47"
"191158","2010","17426.562"
"191159","2010","12944.323"
"191160","2010","19615.182"
"191161","2010","19490.568"
"191162","2010","24087.445"
"191163","2010","39095.12"
"191164","2010","105285.016"
"191165","2010","39179.38"
"191166","2010","320381.9"
"191167","2010","60739.723"
"191178","2010","17544.312"
"191179","2010","83422.63"
"191180","2010","3260.9382"
"191181","2010","28637.373"
"191182","2010","69310.68"
"191183","2010","100017.47"
"191184","2010","83438.98"
"191185","2010","154013.42"
"191186","2010","246981.42"
"191187","2010","46578.793"
"191188","2010","420374.44"
"191189","2010","62236.645"
"191194","2010","12819.608"
"191195","2010","19525.7"
"191196","2010","78995.54"
"191197","2010","151331.23"
"191198","2010","117346.15"
"191199","2010","116048.61"
"191200","2010","124110.87"
"191201","2010","349954.88"
"191202","2010","532054.06"
"191203","2010","491655.06"
"191204","2010","302112.88"
"191205","2010","219788.66"
"191206","2010","80933.38"
"191207","2010","852071.2"
"191208","2010","346812.16"
"191209","2010","77536.97"
"191210","2010","93846.17"
"191211","2010","154568.94"
"191212","2010","100663.23"
"191213","2010","143450.25"
"191214","2010","83208.14"
"191215","2010","206308.36"
"191216","2010","72821.5"
"191242","2010","4170.3394"
"191243","2010","11954.933"
"191244","2010","152144.55"
"191245","2010","99703.8"
"191246","2010","40350.637"
"191247","2010","22301.477"
"191248","2010","33945.96"
"191249","2010","57284.06"
"191250","2010","485903.34"
"191251","2010","99580.516"
"191252","2010","38214.902"
"191253","2010","92218.41"
"191254","2010","81110.31"
"191255","2010","179176.44"
"191256","2010","165578.28"
"191264","2010","103.17793"
"191265","2010","295.09848"
"191266","2010","662.999"
"191267","2010","953.278"
"191268","2010","953.73285"
"191269","2010","829.7278"
"191270","2010","953.73285"
"191271","2010","953.73285"
"191272","2010","954.47107"
"191273","2010","1777.0479"
"191274","2010","1777.0479"
"191275","2010","1777.0479"
"191276","2010","1777.0479"
"191277","2010","12283.897"
"191278","2010","69404.2"
"191279","2010","126080.49"
"191280","2010","126410.336"
"191281","2010","19534.195"
"191282","2010","19893.826"
"191283","2010","22542.865"
"191284","2010","47194.89"
"191285","2010","6887.18"
"191286","2010","1024.3733"
"191287","2010","1024.3733"
"191288","2010","1024.3733"
"191289","2010","1344.3962"
"191290","2010","1966.3939"
"191291","2010","2035.8143"
"191292","2010","2511.8352"
"191293","2010","6994.1255"
"191294","2010","7490.2744"
"191295","2010","6497.395"
"191296","2010","6284.729"
"191297","2010","6321.742"
"191298","2010","12347.546"
"191299","2010","22590.25"
"191300","2010","69220.586"
"191301","2010","47707.707"
"191302","2010","27384.297"
"191303","2010","334641.12"
"191304","2010","35085.84"
"191305","2010","46911.094"
"191306","2010","15982.722"
"191307","2010","22831.445"
"191308","2010","97636.58"
"191309","2010","107559.65"
"191310","2010","1207569.9"
"191311","2010","139331.94"
"191312","2010","20856.383"
"191313","2010","28840.51"
"191314","2010","46444.242"
"191315","2010","37674.57"
"191316","2010","20189.158"
"191317","2010","36585.004"
"191318","2010","21151.52"
"191319","2010","20094.795"
"191320","2010","16004.449"
"191321","2010","23582.582"
"191322","2010","34435.45"
"191323","2010","34876.25"
"191324","2010","36945.89"
"191325","2010","36940.656"
"191326","2010","29219.254"
"191327","2010","29228.533"
"191328","2010","23829.936"
"191329","2010","10764.061"
"191330","2010","9923.381"
"191331","2010","9859.821"
"191332","2010","9859.821"
"191333","2010","9859.821"
"191334","2010","10139.218"
"191335","2010","12500.868"
"191336","2010","13287.745"
"191337","2010","16529.922"
"191338","2010","19909.12"
"191339","2010","30176.465"
"191340","2010","17284.008"
"191341","2010","13668.894"
"191342","2010","13668.894"
"191343","2010","13696.152"
"191344","2010","13862.194"
"191345","2010","13862.194"
"191346","2010","13862.194"
"191347","2010","13862.194"
"191348","2010","13862.194"
"191349","2010","13848.065"
"191350","2010","13835.365"
"191351","2010","13862.194"
"191352","2010","13862.194"
"191353","2010","6136.6035"
"191354","2010","850.53265"
"191355","2010","888.5368"
"191356","2010","1002.32837"
"191357","2010","1671.7543"
"191358","2010","1745.1862"
"191359","2010","1814.0876"
"191360","2010","961.866"
"191361","2010","787.70404"
"191362","2010","788.84686"
"191363","2010","763.9423"
"191364","2010","739.50574"
"191365","2010","737.461"
"191366","2010","737.461"
"191367","2010","711.27625"
"191368","2010","736.429"
"191369","2010","737.461"
"191370","2010","737.461"
"191371","2010","737.461"
"191372","2010","737.461"
"191373","2010","737.461"
"191374","2010","737.461"
"191375","2010","737.461"
"191376","2010","737.461"
"191377","2010","957.0216"
"191378","2010","989.5168"
"191379","2010","989.5168"
"191380","2010","2587.8079"
"191381","2010","5462.0703"
"191382","2010","13615.248"
"191383","2010","14793.58"
"191384","2010","14119.953"
"191385","2010","9173.974"
"191386","2010","7672.253"
"191387","2010","7671.543"
"191388","2010","8334.059"
"191389","2010","9788.28"
"191390","2010","18388.84"
"191391","2010","19070.135"
"191392","2010","14425.811"
"191393","2010","14354.551"
"191394","2010","32614.355"
"191395","2010","40082.31"
"191396","2010","105161.016"
"191397","2010","249369.77"
"191398","2010","197637.47"
"191399","2010","208487.53"
"191400","2010","165088.75"
"191401","2010","162712.72"
"191402","2010","123443.67"
"191403","2010","106636.87"
"191404","2010","126220.22"
"191405","2010","181934.19"
"191406","2010","216673.06"
"191407","2010","320358.22"
"191408","2010","507685"
"191409","2010","334323.5"
"191410","2010","245984.27"
"191411","2010","456316.5"
"191412","2010","526812.8"
"191413","2010","326351.88"
"191414","2010","164383.42"
"191415","2010","117621.39"
"191416","2010","103366.4"
"191417","2010","62988.895"
"191418","2010","70231.63"
"191419","2010","149951.67"
"191420","2010","332860"
"191421","2010","191602.28"
"191422","2010","37541.02"
"191423","2010","8796.186"
"191424","2010","58890.387"
"191425","2010","1041.7396"
"191426","2010","92326.81"
"191427","2010","3538.2068"
"191428","2010","1437.1079"
"191429","2010","81.97694"
"191440","2010","3383.3381"
"191441","2010","26486.549"
"191442","2010","65985.55"
"191443","2010","536529.2"
"191444","2010","263707.06"
"191445","2010","26464.99"
"191446","2010","102160.2"
"191447","2010","165797.55"
"191448","2010","9028.164"
"191449","2010","32586.408"
"191450","2010","8546.36"
"191451","2010","0"
"191632","2010","57394.848"
"191633","2010","11541.094"
"191634","2010","72187.39"
"191635","2010","3838.2554"
"191636","2010","2753.6956"
"191637","2010","1734.2902"
"191638","2010","786.19104"
"191639","2010","319.86584"
"191640","2010","319.86584"
"191641","2010","242.55292"
"191642","2010","206.66606"
"191643","2010","177.13464"
"191644","2010","184.96365"
"191645","2010","137.18596"
"191646","2010","156.33818"
"191647","2010","8152.443"
"191648","2010","20928.75"
"191649","2010","26086.04"
"191650","2010","2869.5518"
"191651","2010","4792.549"
"191652","2010","3210.1204"
"191653","2010","3358.0725"
"191654","2010","3233.278"
"191655","2010","8706.29"
"191656","2010","71643.01"
"191657","2010","22925.969"
"191658","2010","1553.9059"
"191659","2010","15764.472"
"191660","2010","1028.4587"
"191661","2010","1131.8818"
"191662","2010","3868.798"
"191663","2010","3275.9788"
"191664","2010","16262.347"
"191665","2010","753.80255"
"191666","2010","181.69656"
"191667","2010","1321.7615"
"191668","2010","2654.894"
"191669","2010","591.47546"
"191670","2010","199.57791"
"191671","2010","674.6986"
"191672","2010","1058.0328"
"191673","2010","2464.552"
"191674","2010","5631.415"
"191675","2010","5863.729"
"191676","2010","4621.7583"
"191677","2010","2496.2107"
"191678","2010","4294.0527"
"191679","2010","5148.951"
"191680","2010","2916.9485"
"191681","2010","5778.0356"
"191682","2010","4635.8525"
"191683","2010","5686.661"
"191684","2010","8745.312"
"191685","2010","10039.187"
"191686","2010","11419.946"
"191687","2010","30470.447"
"191688","2010","31794.096"
"191689","2010","21456.705"
"191690","2010","33075.855"
"191691","2010","21915.016"
"191692","2010","16690.986"
"191693","2010","23005.543"
"191694","2010","54387.58"
"191695","2010","26879.236"
"191696","2010","20844.51"
"191697","2010","27498.562"
"191698","2010","25159.473"
"191699","2010","23188.559"
"191700","2010","26264.488"
"191701","2010","100965.83"
"191702","2010","344408.22"
"191703","2010","114916.77"
"191704","2010","557574.4"
"191705","2010","576447.44"
"191706","2010","0"
"191707","2010","0"
"191708","2010","219862.9"
"191709","2010","185058.8"
"191710","2010","94975.5"
"191711","2010","69397.1"
"191712","2010","105018.52"
"191713","2010","425315.3"
"191714","2010","97268.64"
"191715","2010","61478.555"
"191716","2010","41285.227"
"191717","2010","28639.55"
"191718","2010","148816.02"
"191719","2010","260718.05"
"191720","2010","519297.97"
"191721","2010","900668.56"
"191722","2010","346259.62"
"191723","2010","278003.38"
"191724","2010","81597.25"
"191725","2010","636074"
"191726","2010","203156.11"
"191727","2010","69501.83"
"191728","2010","481065.3"
"191729","2010","99555.83"
"191730","2010","218646.2"
"191731","2010","28176.596"
"191732","2010","56200.99"
"191733","2010","178480.44"
"191734","2010","45981.633"
"191735","2010","31765.932"
"191736","2010","74410.99"
"191737","2010","134397.92"
"191738","2010","160507.69"
"191739","2010","251226.1"
"191740","2010","29316.344"
"191749","2010","1353.3384"
"191750","2010","119.04441"
"191862","2010","21496.604"
"191863","2010","97753.29"
"191864","2010","449178"
"191865","2010","79072.625"
"191866","2010","57735.29"
"191867","2010","34793.918"
"191868","2010","52524.23"
"191869","2010","515153.28"
"191870","2010","45181.55"
"191871","2010","26915.174"
"191872","2010","130673.305"
"191873","2010","294019.6"
"191874","2010","355495.3"
"191875","2010","747450.3"
"191876","2010","358256.25"
"191877","2010","402890.4"
"191878","2010","110530.56"
"191879","2010","97535.35"
"191880","2010","277918.1"
"191881","2010","162908.42"
"191882","2010","76195.39"
"191883","2010","158107.67"
"191884","2010","120928.586"
"191885","2010","155325.11"
"191886","2010","105280.91"
"191887","2010","263269.7"
"191888","2010","114480.87"
"191889","2010","4406.3403"
"191890","2010","60076.12"
"191891","2010","1063859.8"
"191892","2010","700369.5"
"191893","2010","301424.34"
"191894","2010","151915.53"
"191899","2010","56.1874"
"191901","2010","73063.78"
"191902","2010","104437.66"
"191903","2010","161512.47"
"191904","2010","216485.9"
"191905","2010","286958.1"
"191906","2010","188541.39"
"191907","2010","249048.66"
"191908","2010","322094.62"
"191912","2010","124.41645"
"191913","2010","57196.25"
"191914","2010","63258.438"
"191915","2010","204846.86"
"191916","2010","209829.23"
"191917","2010","162030.11"
"191918","2010","140353.55"
"191919","2010","128690.5"
"191920","2010","189124.8"
"191921","2010","225776.9"
"191922","2010","313494.84"
"191923","2010","257430.75"
"191924","2010","226953.33"
"191925","2010","226953.33"
"191926","2010","160161.03"
"191927","2010","88102.07"
"191928","2010","124155.54"
"191929","2010","99096.64"
"191930","2010","182112.5"
"191931","2010","101280.59"
"191932","2010","142277.5"
"191933","2010","82191.305"
"191934","2010","134866.06"
"191935","2010","127719.48"
"191936","2010","363680.9"
"191937","2010","50380.67"
"191938","2010","1274.7786"
"191960","2010","9340.739"
"191961","2010","19481.854"
"191962","2010","19048.656"
"191963","2010","35124.477"
"191964","2010","22213.521"
"191965","2010","17683.266"
"191966","2010","83373.04"
"191967","2010","174826.92"
"191968","2010","392443.06"
"191969","2010","172500.5"
"191970","2010","396563.38"
"191971","2010","190718.44"
"191972","2010","675936.56"
"191973","2010","210383.23"
"191974","2010","239580.14"
"191975","2010","134677.53"
"191976","2010","22322.174"
"191983","2010","8581.586"
"191984","2010","793.2774"
"191985","2010","955.517"
"191986","2010","54502.19"
"191987","2010","1079.0714"
"191988","2010","946.0026"
"191989","2010","946.0026"
"191990","2010","946.0026"
"191991","2010","946.0026"
"191992","2010","947.3329"
"191993","2010","1762.6445"
"191994","2010","1762.6445"
"191995","2010","1762.6445"
"191996","2010","953.0563"
"191997","2010","1817.3009"
"191998","2010","74426.74"
"191999","2010","30924.938"
"192000","2010","47816.395"
"192001","2010","12555.794"
"192002","2010","8959.836"
"192003","2010","9990.678"
"192004","2010","9640.337"
"192005","2010","5707.662"
"192006","2010","1016.0705"
"192007","2010","1016.0705"
"192008","2010","1016.0705"
"192009","2010","1016.0705"
"192010","2010","1729.8513"
"192011","2010","2071.0916"
"192012","2010","5598.0615"
"192013","2010","7580.3594"
"192014","2010","7993.1416"
"192015","2010","8047.1323"
"192016","2010","11544.734"
"192017","2010","92207.195"
"192018","2010","34698.05"
"192019","2010","14056.135"
"192020","2010","9435.434"
"192021","2010","48445.88"
"192022","2010","16730.197"
"192023","2010","30851.89"
"192024","2010","29266.076"
"192025","2010","16304.023"
"192026","2010","15982.869"
"192027","2010","21985.076"
"192028","2010","22735.387"
"192029","2010","56719.98"
"192030","2010","41063.332"
"192031","2010","24412.096"
"192032","2010","17429.266"
"192033","2010","32166.791"
"192034","2010","1073785.2"
"192035","2010","241946.95"
"192036","2010","60563.03"
"192037","2010","25828.256"
"192038","2010","20035.55"
"192039","2010","15152.307"
"192040","2010","15221.1"
"192041","2010","15935.326"
"192042","2010","31406.955"
"192043","2010","35641.69"
"192044","2010","39335.074"
"192045","2010","47124.61"
"192046","2010","81965.52"
"192047","2010","72865.74"
"192048","2010","52197.55"
"192049","2010","36104.605"
"192050","2010","9392.1455"
"192051","2010","10732.604"
"192052","2010","11722.07"
"192053","2010","22282.053"
"192054","2010","92222.1"
"192055","2010","70148.93"
"192056","2010","42253.137"
"192057","2010","49382.24"
"192058","2010","42668.57"
"192059","2010","44415.684"
"192060","2010","31108.645"
"192061","2010","13558.1045"
"192062","2010","13558.1045"
"192063","2010","13408.599"
"192064","2010","13232.993"
"192065","2010","13749.839"
"192066","2010","13749.839"
"192067","2010","13582.5205"
"192068","2010","12549.057"
"192069","2010","8180.3853"
"192070","2010","4495.9116"
"192071","2010","6707.986"
"192072","2010","9004.92"
"192073","2010","1905.9601"
"192074","2010","1056.611"
"192075","2010","1056.611"
"192076","2010","1101.9882"
"192077","2010","1975.6854"
"192078","2010","1992.4558"
"192079","2010","1978.2516"
"192080","2010","760.4656"
"192081","2010","731.48376"
"192082","2010","731.48376"
"192083","2010","731.48376"
"192084","2010","731.48376"
"192085","2010","731.48376"
"192086","2010","731.48376"
"192087","2010","731.48376"
"192088","2010","731.48376"
"192089","2010","731.48376"
"192090","2010","731.48376"
"192091","2010","731.48376"
"192092","2010","731.48376"
"192093","2010","731.48376"
"192094","2010","731.48376"
"192095","2010","731.48376"
"192096","2010","732.86444"
"192097","2010","965.2506"
"192098","2010","981.4965"
"192099","2010","981.4965"
"192100","2010","981.4965"
"192101","2010","981.4965"
"192102","2010","3808.12"
"192103","2010","11343.965"
"192104","2010","9087.67"
"192105","2010","7609.364"
"192106","2010","7609.364"
"192107","2010","7609.364"
"192108","2010","5358.168"
"192109","2010","2959.4072"
"192110","2010","4121.6904"
"192111","2010","8465.523"
"192112","2010","8660.458"
"192113","2010","22622.705"
"192114","2010","25298.357"
"192115","2010","28882.213"
"192116","2010","28886.217"
"192117","2010","65980.95"
"192118","2010","73643.61"
"192119","2010","73497.04"
