gid,row,col,xcoord,ycoord,mountains_mean
"182682","254","522","80.75","36.75","0.18333334"
"182683","254","523","81.25","36.75","0"
"182684","254","524","81.75","36.75","0.04444444"
"182685","254","525","82.25","36.75","0.35083333"
"182686","254","526","82.75","36.75","0.43333334"
"182687","254","527","83.25","36.75","0.6"
"182688","254","528","83.75","36.75","0.765"
"182689","254","529","84.25","36.75","0.99722224"
"182690","254","530","84.75","36.75","1"
"182691","254","531","85.25","36.75","1"
"182692","254","532","85.75","36.75","1"
"182693","254","533","86.25","36.75","1"
"182694","254","534","86.75","36.75","1"
"182695","254","535","87.25","36.75","1"
"182696","254","536","87.75","36.75","1"
"182697","254","537","88.25","36.75","1"
"182698","254","538","88.75","36.75","1"
"182699","254","539","89.25","36.75","1"
"182700","254","540","89.75","36.75","1"
"182701","254","541","90.25","36.75","1"
"182702","254","542","90.75","36.75","1"
"182703","254","543","91.25","36.75","1"
"182704","254","544","91.75","36.75","1"
"182705","254","545","92.25","36.75","1"
"182706","254","546","92.75","36.75","1"
"182707","254","547","93.25","36.75","1"
"182708","254","548","93.75","36.75","1"
"182709","254","549","94.25","36.75","1"
"182710","254","550","94.75","36.75","1"
"182711","254","551","95.25","36.75","1"
"182712","254","552","95.75","36.75","1"
"182713","254","553","96.25","36.75","1"
"182714","254","554","96.75","36.75","1"
"182715","254","555","97.25","36.75","1"
"182716","254","556","97.75","36.75","1"
"182717","254","557","98.25","36.75","1"
"182718","254","558","98.75","36.75","1"
"182719","254","559","99.25","36.75","1"
"182720","254","560","99.75","36.75","1"
"182721","254","561","100.25","36.75","1"
"182722","254","562","100.75","36.75","1"
"182723","254","563","101.25","36.75","0.9980556"
"182724","254","564","101.75","36.75","0.9647222"
"182725","254","565","102.25","36.75","1"
"182726","254","566","102.75","36.75","1"
"182727","254","567","103.25","36.75","0.8005555"
"182728","254","568","103.75","36.75","0.2525"
"182729","254","569","104.25","36.75","0.5172222"
"182730","254","570","104.75","36.75","0.4836111"
"182731","254","571","105.25","36.75","0.54055554"
"182732","254","572","105.75","36.75","0.5366667"
"182733","254","573","106.25","36.75","0.71194446"
"182734","254","574","106.75","36.75","0.7411111"
"182735","254","575","107.25","36.75","0.9013889"
"182736","254","576","107.75","36.75","0.3686111"
"182737","254","577","108.25","36.75","0.35916668"
"182738","254","578","108.75","36.75","0.76916665"
"182739","254","579","109.25","36.75","0.21694444"
"182740","254","580","109.75","36.75","0.19861111"
"182741","254","581","110.25","36.75","0.7708333"
"182742","254","582","110.75","36.75","0.8611111"
"182743","254","583","111.25","36.75","0.99833333"
"182744","254","584","111.75","36.75","0.95666665"
"182745","254","585","112.25","36.75","0.9861111"
"182746","254","586","112.75","36.75","0.3075"
"182747","254","587","113.25","36.75","0.9077778"
"182748","254","588","113.75","36.75","0.99222225"
"182749","254","589","114.25","36.75","0.2711111"
"182750","254","590","114.75","36.75","0"
"182751","254","591","115.25","36.75","0"
"182752","254","592","115.75","36.75","0"
"182753","254","593","116.25","36.75","0"
"182754","254","594","116.75","36.75","0.00027777778"
"182755","254","595","117.25","36.75","0.14694445"
"182756","254","596","117.75","36.75","0.17972222"
"182757","254","597","118.25","36.75","0.19444445"
"182758","254","598","118.75","36.75","0"
"182759","254","599","119.25","36.75","0"
"182760","254","600","119.75","36.75","0.006666667"
"182761","254","601","120.25","36.75","0.009444444"
"182762","254","602","120.75","36.75","0"
"182763","254","603","121.25","36.75","0.034375"
"182764","254","604","121.75","36.75","0"
"182765","254","605","122.25","36.75","0"
"182766","254","606","122.75","36.75",
"182773","254","613","126.25","36.75","0"
"182774","254","614","126.75","36.75","0.017142856"
"182775","254","615","127.25","36.75","0.04057143"
"182776","254","616","127.75","36.75","0.3188889"
"182777","254","617","128.25","36.75","0.47916666"
"182778","254","618","128.75","36.75","0.36666667"
"182779","254","619","129.25","36.75","0.73851854"
"182794","254","634","136.75","36.75","0.10888889"
"182795","254","635","137.25","36.75","0.41055554"
"182796","254","636","137.75","36.75","0.9740625"
"182797","254","637","138.25","36.75","0.98055553"
"182798","254","638","138.75","36.75","0.98972225"
"182799","254","639","139.25","36.75","0.9891667"
"182800","254","640","139.75","36.75","0.5977778"
"182801","254","641","140.25","36.75","0.2675"
"182802","254","642","140.75","36.75","0.64928573"
"182996","255","116","-122.25","37.25","0.4485"
"182997","255","117","-121.75","37.25","0.495"
"182998","255","118","-121.25","37.25","0.5752778"
"182999","255","119","-120.75","37.25","0"
"183000","255","120","-120.25","37.25","0.115555555"
"183001","255","121","-119.75","37.25","0.7586111"
"183002","255","122","-119.25","37.25","1"
"183003","255","123","-118.75","37.25","1"
"183004","255","124","-118.25","37.25","0.9622222"
"183005","255","125","-117.75","37.25","0.9747222"
"183006","255","126","-117.25","37.25","0.8763889"
"183007","255","127","-116.75","37.25","0.5736111"
"183008","255","128","-116.25","37.25","0.7386111"
"183009","255","129","-115.75","37.25","0.8269445"
"183010","255","130","-115.25","37.25","0.9938889"
"183011","255","131","-114.75","37.25","0.9836111"
"183012","255","132","-114.25","37.25","0.8986111"
"183013","255","133","-113.75","37.25","0.9538889"
"183014","255","134","-113.25","37.25","0.9866667"
"183015","255","135","-112.75","37.25","0.87666667"
"183016","255","136","-112.25","37.25","0.6236111"
"183017","255","137","-111.75","37.25","0.79138887"
"183018","255","138","-111.25","37.25","0.9027778"
"183019","255","139","-110.75","37.25","0.9172222"
"183020","255","140","-110.25","37.25","0.65805554"
"183021","255","141","-109.75","37.25","0.5263889"
"183022","255","142","-109.25","37.25","0.24111111"
"183023","255","143","-108.75","37.25","0.5175"
"183024","255","144","-108.25","37.25","0.6052778"
"183025","255","145","-107.75","37.25","0.6616667"
"183026","255","146","-107.25","37.25","0.87583333"
"183027","255","147","-106.75","37.25","0.9436111"
"183028","255","148","-106.25","37.25","0.6811111"
"183029","255","149","-105.75","37.25","0.11277778"
"183030","255","150","-105.25","37.25","0.87972224"
"183031","255","151","-104.75","37.25","0.6727778"
"183032","255","152","-104.25","37.25","0.1736111"
"183033","255","153","-103.75","37.25","0.20805556"
"183034","255","154","-103.25","37.25","0.11"
"183035","255","155","-102.75","37.25","0"
"183036","255","156","-102.25","37.25","0"
"183037","255","157","-101.75","37.25","0"
"183038","255","158","-101.25","37.25","0"
"183039","255","159","-100.75","37.25","0"
"183040","255","160","-100.25","37.25","0"
"183041","255","161","-99.75","37.25","0"
"183042","255","162","-99.25","37.25","0"
"183043","255","163","-98.75","37.25","0"
"183044","255","164","-98.25","37.25","0"
"183045","255","165","-97.75","37.25","0"
"183046","255","166","-97.25","37.25","0"
"183047","255","167","-96.75","37.25","0"
"183048","255","168","-96.25","37.25","0"
"183049","255","169","-95.75","37.25","0"
"183050","255","170","-95.25","37.25","0"
"183051","255","171","-94.75","37.25","0"
"183052","255","172","-94.25","37.25","0"
"183053","255","173","-93.75","37.25","0"
"183054","255","174","-93.25","37.25","0"
"183055","255","175","-92.75","37.25","0"
"183056","255","176","-92.25","37.25","0"
"183057","255","177","-91.75","37.25","0"
"183058","255","178","-91.25","37.25","0"
"183059","255","179","-90.75","37.25","0.005"
"183060","255","180","-90.25","37.25","0"
"183061","255","181","-89.75","37.25","0"
"183062","255","182","-89.25","37.25","0"
"183063","255","183","-88.75","37.25","0"
"183064","255","184","-88.25","37.25","0"
"183065","255","185","-87.75","37.25","0"
"183066","255","186","-87.25","37.25","0"
"183067","255","187","-86.75","37.25","0"
"183068","255","188","-86.25","37.25","0"
"183069","255","189","-85.75","37.25","0"
"183070","255","190","-85.25","37.25","0"
"183071","255","191","-84.75","37.25","0"
"183072","255","192","-84.25","37.25","0"
"183073","255","193","-83.75","37.25","0.036111113"
"183074","255","194","-83.25","37.25","0.25361112"
"183075","255","195","-82.75","37.25","0.7613889"
"183076","255","196","-82.25","37.25","0.8897222"
"183077","255","197","-81.75","37.25","0.9575"
"183078","255","198","-81.25","37.25","0.88722223"
"183079","255","199","-80.75","37.25","0.78305554"
"183080","255","200","-80.25","37.25","0.8813889"
"183081","255","201","-79.75","37.25","0.46944445"
"183082","255","202","-79.25","37.25","0.03861111"
"183083","255","203","-78.75","37.25","0"
"183084","255","204","-78.25","37.25","0"
"183085","255","205","-77.75","37.25","0"
"183086","255","206","-77.25","37.25","0"
"183087","255","207","-76.75","37.25","0"
"183088","255","208","-76.25","37.25","0"
"183089","255","209","-75.75","37.25",
"183190","255","310","-25.25","37.25",
"183223","255","343","-8.75","37.25","0.22333333"
"183224","255","344","-8.25","37.25","0.248"
"183225","255","345","-7.75","37.25","0.25035715"
"183226","255","346","-7.25","37.25","0"
"183227","255","347","-6.75","37.25","0"
"183228","255","348","-6.25","37.25","0"
"183229","255","349","-5.75","37.25","0.003611111"
"183230","255","350","-5.25","37.25","0.27194443"
"183231","255","351","-4.75","37.25","0.5966667"
"183232","255","352","-4.25","37.25","0.99916667"
"183233","255","353","-3.75","37.25","0.98833334"
"183234","255","354","-3.25","37.25","1"
"183235","255","355","-2.75","37.25","0.99972224"
"183236","255","356","-2.25","37.25","0.95694447"
"183237","255","357","-1.75","37.25","0.41285715"
"183238","255","358","-1.25","37.25",
"183253","255","373","6.25","37.25","0.72"
"183254","255","374","6.75","37.25",
"183255","255","375","7.25","37.25",
"183256","255","376","7.75","37.25",
"183258","255","378","8.75","37.25",
"183259","255","379","9.25","37.25","0.22416666"
"183260","255","380","9.75","37.25","0.050666668"
"183261","255","381","10.25","37.25","0"
"183262","255","382","10.75","37.25",
"183263","255","383","11.25","37.25",
"183267","255","387","13.25","37.25","0.2"
"183268","255","388","13.75","37.25","0.50789475"
"183269","255","389","14.25","37.25","0.5814286"
"183270","255","390","14.75","37.25","0.46166667"
"183271","255","391","15.25","37.25","0.292"
"183284","255","404","21.75","37.25","0.66"
"183285","255","405","22.25","37.25","0.9094118"
"183286","255","406","22.75","37.25","0.90619045"
"183287","255","407","23.25","37.25","0.5233333"
"183288","255","408","23.75","37.25",
"183289","255","409","24.25","37.25",
"183291","255","411","25.25","37.25","0.44"
"183292","255","412","25.75","37.25",
"183294","255","414","26.75","37.25",
"183295","255","415","27.25","37.25","0.17666668"
"183296","255","416","27.75","37.25","0.56038463"
"183297","255","417","28.25","37.25","0.96677417"
"183298","255","418","28.75","37.25","0.9663889"
"183299","255","419","29.25","37.25","0.9930556"
"183300","255","420","29.75","37.25","1"
"183301","255","421","30.25","37.25","1"
"183302","255","422","30.75","37.25","0.7022222"
"183303","255","423","31.25","37.25","0.8863889"
"183304","255","424","31.75","37.25","0.9975"
"183305","255","425","32.25","37.25","0.9552778"
"183306","255","426","32.75","37.25","0.7102778"
"183307","255","427","33.25","37.25","0.6730555"
"183308","255","428","33.75","37.25","0.79388887"
"183309","255","429","34.25","37.25","0.9522222"
"183310","255","430","34.75","37.25","0.90305555"
"183311","255","431","35.25","37.25","0.3536111"
"183312","255","432","35.75","37.25","0.07638889"
"183313","255","433","36.25","37.25","0.38305557"
"183314","255","434","36.75","37.25","0.95611113"
"183315","255","435","37.25","37.25","0.87833333"
"183316","255","436","37.75","37.25","0.855"
"183317","255","437","38.25","37.25","0.26194444"
"183318","255","438","38.75","37.25","0.38111112"
"183319","255","439","39.25","37.25","0.041944444"
"183320","255","440","39.75","37.25","0.104166664"
"183321","255","441","40.25","37.25","0.3936111"
"183322","255","442","40.75","37.25","0.51555556"
"183323","255","443","41.25","37.25","0.46666667"
"183324","255","444","41.75","37.25","0.59833336"
"183325","255","445","42.25","37.25","0.60194445"
"183326","255","446","42.75","37.25","0.9577778"
"183327","255","447","43.25","37.25","1"
"183328","255","448","43.75","37.25","1"
"183329","255","449","44.25","37.25","0.98388886"
"183330","255","450","44.75","37.25","0.9872222"
"183331","255","451","45.25","37.25","0.6855556"
"183332","255","452","45.75","37.25","0.09583333"
"183333","255","453","46.25","37.25","0.69305557"
"183334","255","454","46.75","37.25","0.75222224"
"183335","255","455","47.25","37.25","0.8863889"
"183336","255","456","47.75","37.25","0.81222224"
"183337","255","457","48.25","37.25","0.8877778"
"183338","255","458","48.75","37.25","1"
"183339","255","459","49.25","37.25","0.39558825"
"183340","255","460","49.75","37.25","0.15066667"
"183341","255","461","50.25","37.25","0.22333333"
"183342","255","462","50.75","37.25",
"183348","255","468","53.75","37.25","0"
"183349","255","469","54.25","37.25","0"
"183350","255","470","54.75","37.25","0"
"183351","255","471","55.25","37.25","0.21777777"
"183352","255","472","55.75","37.25","0.95555556"
"183353","255","473","56.25","37.25","0.9986111"
"183354","255","474","56.75","37.25","0.8908333"
"183355","255","475","57.25","37.25","0.82111114"
"183356","255","476","57.75","37.25","0.9527778"
"183357","255","477","58.25","37.25","0.75805557"
"183358","255","478","58.75","37.25","0.895"
"183359","255","479","59.25","37.25","0.85444444"
"183360","255","480","59.75","37.25","0.41944444"
"183361","255","481","60.25","37.25","0.043055557"
"183362","255","482","60.75","37.25","0"
"183363","255","483","61.25","37.25","0"
"183364","255","484","61.75","37.25","0"
"183365","255","485","62.25","37.25","0"
"183366","255","486","62.75","37.25","0"
"183367","255","487","63.25","37.25","0"
"183368","255","488","63.75","37.25","0"
"183369","255","489","64.25","37.25","0"
"183370","255","490","64.75","37.25","0"
"183371","255","491","65.25","37.25","0"
"183372","255","492","65.75","37.25","0"
"183373","255","493","66.25","37.25","0.062222224"
"183374","255","494","66.75","37.25","0.055833332"
"183375","255","495","67.25","37.25","0"
"183376","255","496","67.75","37.25","0.36222222"
"183377","255","497","68.25","37.25","0.6625"
"183378","255","498","68.75","37.25","0.13083333"
"183379","255","499","69.25","37.25","0.6061111"
"183380","255","500","69.75","37.25","0.9186111"
"183381","255","501","70.25","37.25","1"
"183382","255","502","70.75","37.25","1"
"183383","255","503","71.25","37.25","1"
"183384","255","504","71.75","37.25","1"
"183385","255","505","72.25","37.25","1"
"183386","255","506","72.75","37.25","1"
"183387","255","507","73.25","37.25","1"
"183388","255","508","73.75","37.25","1"
"183389","255","509","74.25","37.25","1"
"183390","255","510","74.75","37.25","1"
"183391","255","511","75.25","37.25","1"
"183392","255","512","75.75","37.25","1"
"183393","255","513","76.25","37.25","1"
"183394","255","514","76.75","37.25","1"
"183395","255","515","77.25","37.25","0.89916664"
"183396","255","516","77.75","37.25","0.6825"
"183397","255","517","78.25","37.25","0.60388887"
"183398","255","518","78.75","37.25","0.36916667"
"183399","255","519","79.25","37.25","0.36472222"
"183400","255","520","79.75","37.25","0.071944445"
"183401","255","521","80.25","37.25","0"
"183402","255","522","80.75","37.25","0"
"183403","255","523","81.25","37.25","0"
"183404","255","524","81.75","37.25","0"
"183405","255","525","82.25","37.25","0"
"183406","255","526","82.75","37.25","0"
"183407","255","527","83.25","37.25","0.00055555557"
"183408","255","528","83.75","37.25","0.006111111"
"183409","255","529","84.25","37.25","0.19194445"
"183410","255","530","84.75","37.25","0.5686111"
"183411","255","531","85.25","37.25","0.72305554"
"183412","255","532","85.75","37.25","0.98"
"183413","255","533","86.25","37.25","1"
"183414","255","534","86.75","37.25","1"
"183415","255","535","87.25","37.25","1"
"183416","255","536","87.75","37.25","1"
"183417","255","537","88.25","37.25","1"
"183418","255","538","88.75","37.25","1"
"183419","255","539","89.25","37.25","1"
"183420","255","540","89.75","37.25","1"
"183421","255","541","90.25","37.25","1"
"183422","255","542","90.75","37.25","1"
"183423","255","543","91.25","37.25","1"
"183424","255","544","91.75","37.25","1"
"183425","255","545","92.25","37.25","1"
"183426","255","546","92.75","37.25","1"
"183427","255","547","93.25","37.25","1"
"183428","255","548","93.75","37.25","1"
"183429","255","549","94.25","37.25","1"
"183430","255","550","94.75","37.25","1"
"183431","255","551","95.25","37.25","1"
"183432","255","552","95.75","37.25","1"
"183433","255","553","96.25","37.25","1"
"183434","255","554","96.75","37.25","1"
"183435","255","555","97.25","37.25","1"
"183436","255","556","97.75","37.25","1"
"183437","255","557","98.25","37.25","1"
"183438","255","558","98.75","37.25","1"
"183439","255","559","99.25","37.25","1"
"183440","255","560","99.75","37.25","1"
"183441","255","561","100.25","37.25","1"
"183442","255","562","100.75","37.25","1"
"183443","255","563","101.25","37.25","1"
"183444","255","564","101.75","37.25","1"
"183445","255","565","102.25","37.25","1"
"183446","255","566","102.75","37.25","0.9955556"
"183447","255","567","103.25","37.25","0.9597222"
"183448","255","568","103.75","37.25","0.71666664"
"183449","255","569","104.25","37.25","0.42083332"
"183450","255","570","104.75","37.25","0.62416667"
"183451","255","571","105.25","37.25","0.6097222"
"183452","255","572","105.75","37.25","0.4136111"
"183453","255","573","106.25","37.25","0.5038889"
"183454","255","574","106.75","37.25","0.27"
"183455","255","575","107.25","37.25","0.82166666"
"183456","255","576","107.75","37.25","0.61444443"
"183457","255","577","108.25","37.25","0.4372222"
"183458","255","578","108.75","37.25","0.5197222"
"183459","255","579","109.25","37.25","0.31416667"
"183460","255","580","109.75","37.25","0.008888889"
"183461","255","581","110.25","37.25","0.45277777"
"183462","255","582","110.75","37.25","0.91944444"
"183463","255","583","111.25","37.25","0.99444443"
"183464","255","584","111.75","37.25","0.6047222"
"183465","255","585","112.25","37.25","0.45555556"
"183466","255","586","112.75","37.25","0.81"
"183467","255","587","113.25","37.25","0.9847222"
"183468","255","588","113.75","37.25","0.98305553"
"183469","255","589","114.25","37.25","0.47555557"
"183470","255","590","114.75","37.25","0"
"183471","255","591","115.25","37.25","0"
"183472","255","592","115.75","37.25","0"
"183473","255","593","116.25","37.25","0"
"183474","255","594","116.75","37.25","0"
"183475","255","595","117.25","37.25","0"
"183476","255","596","117.75","37.25","0"
"183477","255","597","118.25","37.25","0"
"183478","255","598","118.75","37.25","0"
"183479","255","599","119.25","37.25","0"
"183480","255","600","119.75","37.25","0"
"183481","255","601","120.25","37.25","0.02969697"
"183482","255","602","120.75","37.25","0.05138889"
"183483","255","603","121.25","37.25","0.040285714"
"183484","255","604","121.75","37.25","0.026896551"
"183485","255","605","122.25","37.25","0.005652174"
"183486","255","606","122.75","37.25",
"183493","255","613","126.25","37.25",
"183494","255","614","126.75","37.25","0.007"
"183495","255","615","127.25","37.25","0.044"
"183496","255","616","127.75","37.25","0.12861112"
"183497","255","617","128.25","37.25","0.7366667"
"183498","255","618","128.75","37.25","0.9775"
"183499","255","619","129.25","37.25","0.74222225"
"183514","255","634","136.75","37.25","0.063999996"
"183515","255","635","137.25","37.25","0.05"
"183516","255","636","137.75","37.25",
"183517","255","637","138.25","37.25","0.383"
"183518","255","638","138.75","37.25","0.3603125"
"183519","255","639","139.25","37.25","0.9577778"
"183520","255","640","139.75","37.25","0.9558333"
"183521","255","641","140.25","37.25","0.60583335"
"183522","255","642","140.75","37.25","0.77617645"
"183523","255","643","141.25","37.25",
"183715","256","115","-122.75","37.75","0.275"
"183716","256","116","-122.25","37.75","0.12642857"
"183717","256","117","-121.75","37.75","0.30972221"
"183718","256","118","-121.25","37.75","0.06277778"
"183719","256","119","-120.75","37.75","0.07472222"
"183720","256","120","-120.25","37.75","0.7825"
"183721","256","121","-119.75","37.75","1"
"183722","256","122","-119.25","37.75","0.95694447"
"183723","256","123","-118.75","37.75","0.79583335"
"183724","256","124","-118.25","37.75","0.9663889"
"183725","256","125","-117.75","37.75","0.8711111"
"183726","256","126","-117.25","37.75","0.5477778"
"183727","256","127","-116.75","37.75","0.355"
"183728","256","128","-116.25","37.75","0.54388887"
"183729","256","129","-115.75","37.75","0.6747222"
"183730","256","130","-115.25","37.75","0.8075"
"183731","256","131","-114.75","37.75","0.77"
"183732","256","132","-114.25","37.75","0.5441667"
"183733","256","133","-113.75","37.75","0.40055555"
"183734","256","134","-113.25","37.75","0.42305556"
"183735","256","135","-112.75","37.75","0.8547222"
"183736","256","136","-112.25","37.75","0.6483333"
"183737","256","137","-111.75","37.75","0.93472224"
"183738","256","138","-111.25","37.75","0.74083334"
"183739","256","139","-110.75","37.75","0.88805556"
"183740","256","140","-110.25","37.75","0.98"
"183741","256","141","-109.75","37.75","0.8625"
"183742","256","142","-109.25","37.75","0.45583335"
"183743","256","143","-108.75","37.75","0.56416667"
"183744","256","144","-108.25","37.75","0.9488889"
"183745","256","145","-107.75","37.75","1"
"183746","256","146","-107.25","37.75","1"
"183747","256","147","-106.75","37.75","0.99"
"183748","256","148","-106.25","37.75","0.4136111"
"183749","256","149","-105.75","37.75","0.22500001"
"183750","256","150","-105.25","37.75","0.85444444"
"183751","256","151","-104.75","37.75","0.17"
"183752","256","152","-104.25","37.75","0.027222222"
"183753","256","153","-103.75","37.75","0.037777778"
"183754","256","154","-103.25","37.75","0.0025"
"183755","256","155","-102.75","37.75","0"
"183756","256","156","-102.25","37.75","0"
"183757","256","157","-101.75","37.75","0"
"183758","256","158","-101.25","37.75","0"
"183759","256","159","-100.75","37.75","0"
"183760","256","160","-100.25","37.75","0"
"183761","256","161","-99.75","37.75","0"
"183762","256","162","-99.25","37.75","0"
"183763","256","163","-98.75","37.75","0"
"183764","256","164","-98.25","37.75","0"
"183765","256","165","-97.75","37.75","0"
"183766","256","166","-97.25","37.75","0"
"183767","256","167","-96.75","37.75","0"
"183768","256","168","-96.25","37.75","0"
"183769","256","169","-95.75","37.75","0"
"183770","256","170","-95.25","37.75","0"
"183771","256","171","-94.75","37.75","0"
"183772","256","172","-94.25","37.75","0"
"183773","256","173","-93.75","37.75","0"
"183774","256","174","-93.25","37.75","0"
"183775","256","175","-92.75","37.75","0"
"183776","256","176","-92.25","37.75","0"
"183777","256","177","-91.75","37.75","0"
"183778","256","178","-91.25","37.75","0"
"183779","256","179","-90.75","37.75","0.0030555555"
"183780","256","180","-90.25","37.75","0"
"183781","256","181","-89.75","37.75","0"
"183782","256","182","-89.25","37.75","0"
"183783","256","183","-88.75","37.75","0"
"183784","256","184","-88.25","37.75","0"
"183785","256","185","-87.75","37.75","0"
"183786","256","186","-87.25","37.75","0"
"183787","256","187","-86.75","37.75","0"
"183788","256","188","-86.25","37.75","0"
"183789","256","189","-85.75","37.75","0"
"183790","256","190","-85.25","37.75","0"
"183791","256","191","-84.75","37.75","0"
"183792","256","192","-84.25","37.75","0"
"183793","256","193","-83.75","37.75","0"
"183794","256","194","-83.25","37.75","0"
"183795","256","195","-82.75","37.75","0.0027777778"
"183796","256","196","-82.25","37.75","0.42444444"
"183797","256","197","-81.75","37.75","0.94472224"
"183798","256","198","-81.25","37.75","0.8525"
"183799","256","199","-80.75","37.75","0.9611111"
"183800","256","200","-80.25","37.75","0.9522222"
"183801","256","201","-79.75","37.75","0.94916666"
"183802","256","202","-79.25","37.75","0.6358333"
"183803","256","203","-78.75","37.75","0.17916667"
"183804","256","204","-78.25","37.75","0.00027777778"
"183805","256","205","-77.75","37.75","0"
"183806","256","206","-77.25","37.75","0"
"183807","256","207","-76.75","37.75","0"
"183808","256","208","-76.25","37.75","0"
"183809","256","209","-75.75","37.75","0"
"183810","256","210","-75.25","37.75",
"183909","256","309","-25.75","37.75",
"183910","256","310","-25.25","37.75","0.865"
"183943","256","343","-8.75","37.75","0.004117647"
"183944","256","344","-8.25","37.75","0.0030555555"
"183945","256","345","-7.75","37.75","0"
"183946","256","346","-7.25","37.75","0.10666667"
"183947","256","347","-6.75","37.75","0.5875"
"183948","256","348","-6.25","37.75","0.6486111"
"183949","256","349","-5.75","37.75","0.44361112"
"183950","256","350","-5.25","37.75","0.25305554"
"183951","256","351","-4.75","37.75","0.16083333"
"183952","256","352","-4.25","37.75","0.5044444"
"183953","256","353","-3.75","37.75","0.8080556"
"183954","256","354","-3.25","37.75","0.98138887"
"183955","256","355","-2.75","37.75","0.95055556"
"183956","256","356","-2.25","37.75","0.9344444"
"183957","256","357","-1.75","37.75","0.92138886"
"183958","256","358","-1.25","37.75","0.20533334"
"183959","256","359","-0.75","37.75","0.025555555"
"183985","256","385","12.25","37.75",
"183986","256","386","12.75","37.75","0.15115385"
"183987","256","387","13.25","37.75","0.7020588"
"183988","256","388","13.75","37.75","0.8369697"
"183989","256","389","14.25","37.75","0.9411111"
"183990","256","390","14.75","37.75","0.7822222"
"183991","256","391","15.25","37.75","0.8385714"
"183992","256","392","15.75","37.75",
"183993","256","393","16.25","37.75",
"184002","256","402","20.75","37.75","0.25"
"184003","256","403","21.25","37.75","0.038"
"184004","256","404","21.75","37.75","0.6464706"
"184005","256","405","22.25","37.75","1"
"184006","256","406","22.75","37.75","0.7503846"
"184007","256","407","23.25","37.75","0.875"
"184008","256","408","23.75","37.75","0.16333333"
"184009","256","409","24.25","37.75",
"184010","256","410","24.75","37.75",
"184011","256","411","25.25","37.75",
"184012","256","412","25.75","37.75",
"184013","256","413","26.25","37.75",
"184014","256","414","26.75","37.75",
"184015","256","415","27.25","37.75","0.204"
"184016","256","416","27.75","37.75","0.47055554"
"184017","256","417","28.25","37.75","0.5886111"
"184018","256","418","28.75","37.75","0.8175"
"184019","256","419","29.25","37.75","0.8977778"
"184020","256","420","29.75","37.75","0.9138889"
"184021","256","421","30.25","37.75","0.9963889"
"184022","256","422","30.75","37.75","0.99333334"
"184023","256","423","31.25","37.75","0.9638889"
"184024","256","424","31.75","37.75","0.7366667"
"184025","256","425","32.25","37.75","0.93833333"
"184026","256","426","32.75","37.75","0.14722222"
"184027","256","427","33.25","37.75","0.20444444"
"184028","256","428","33.75","37.75","0.3772222"
"184029","256","429","34.25","37.75","0.395"
"184030","256","430","34.75","37.75","0.95055556"
"184031","256","431","35.25","37.75","1"
"184032","256","432","35.75","37.75","0.98777777"
"184033","256","433","36.25","37.75","0.99"
"184034","256","434","36.75","37.75","1"
"184035","256","435","37.25","37.75","1"
"184036","256","436","37.75","37.75","0.9847222"
"184037","256","437","38.25","37.75","0.70666665"
"184038","256","438","38.75","37.75","0.69972223"
"184039","256","439","39.25","37.75","0.35555556"
"184040","256","440","39.75","37.75","0.69972223"
"184041","256","441","40.25","37.75","0.2336111"
"184042","256","442","40.75","37.75","0.39472222"
"184043","256","443","41.25","37.75","0.9086111"
"184044","256","444","41.75","37.75","0.98944443"
"184045","256","445","42.25","37.75","0.98972225"
"184046","256","446","42.75","37.75","0.9963889"
"184047","256","447","43.25","37.75","1"
"184048","256","448","43.75","37.75","1"
"184049","256","449","44.25","37.75","0.9280556"
"184050","256","450","44.75","37.75","0.9177778"
"184051","256","451","45.25","37.75","0.30861112"
"184052","256","452","45.75","37.75","0.41055554"
"184053","256","453","46.25","37.75","0.96166664"
"184054","256","454","46.75","37.75","0.7980555"
"184055","256","455","47.25","37.75","0.6052778"
"184056","256","456","47.75","37.75","0.8516667"
"184057","256","457","48.25","37.75","0.97555554"
"184058","256","458","48.75","37.75","0.9"
"184059","256","459","49.25","37.75","0.285"
"184068","256","468","53.75","37.75","0"
"184069","256","469","54.25","37.75","0"
"184070","256","470","54.75","37.75","0"
"184071","256","471","55.25","37.75","0.087222226"
"184072","256","472","55.75","37.75","0.66305554"
"184073","256","473","56.25","37.75","0.92944443"
"184074","256","474","56.75","37.75","1"
"184075","256","475","57.25","37.75","1"
"184076","256","476","57.75","37.75","0.99083334"
"184077","256","477","58.25","37.75","0.87583333"
"184078","256","478","58.75","37.75","0.56027776"
"184079","256","479","59.25","37.75","0.13388889"
"184080","256","480","59.75","37.75","0"
"184081","256","481","60.25","37.75","0"
"184082","256","482","60.75","37.75","0"
"184083","256","483","61.25","37.75","0"
"184084","256","484","61.75","37.75","0"
"184085","256","485","62.25","37.75","0"
"184086","256","486","62.75","37.75","0"
"184087","256","487","63.25","37.75","0"
"184088","256","488","63.75","37.75","0"
"184089","256","489","64.25","37.75","0"
"184090","256","490","64.75","37.75","0"
"184091","256","491","65.25","37.75","0"
"184092","256","492","65.75","37.75","0.03277778"
"184093","256","493","66.25","37.75","0.7875"
"184094","256","494","66.75","37.75","0.90694445"
"184095","256","495","67.25","37.75","0.37055555"
"184096","256","496","67.75","37.75","0.34861112"
"184097","256","497","68.25","37.75","0.9916667"
"184098","256","498","68.75","37.75","0.43833333"
